"","Year","State","MCD...Drug.Alcohol.Induced.Cause.Code","Cause","Gender","Deaths","Population","Crude.Rate"
"261",2000,"Alaska","D2",NA,NA,0,NA,NA
"262",2000,"Alaska","D4",NA,NA,0,NA,NA
"263",2000,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",93,2569575,"3.6"
"264",2000,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",345,2561057,"13.5"
"265",2000,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",58,2569575,"2.3"
"266",2000,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",36,2561057,"1.4"
"267",2000,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",17,2569575,"Unreliable"
"268",2000,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",16,2561057,"Unreliable"
"269",2000,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",17,1368707,"Unreliable"
"270",2000,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",41,1304693,"3.1"
"271",2000,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",18,1368707,"Unreliable"
"272",2000,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",12,1304693,"Unreliable"
"273",2000,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",24,1368707,"1.8"
"274",2000,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",49,1304693,"3.8"
"275",2000,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",514,16996756,"3.0"
"276",2000,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1377,16874892,"8.2"
"277",2000,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",175,16996756,"1.0"
"278",2000,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",198,16874892,"1.2"
"279",2000,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",30,16996756,"0.2"
"280",2000,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",56,16874892,"0.3"
"281",2000,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",85,2135278,"4.0"
"282",2000,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",167,2165983,"7.7"
"283",2000,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",37,2135278,"1.7"
"284",2000,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",28,2165983,"1.3"
"285",2000,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",23,2135278,"1.1"
"286",2000,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",51,2165983,"2.4"
"287",2000,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",51,1756246,"2.9"
"288",2000,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",227,1649319,"13.8"
"289",2000,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",25,1756246,"1.4"
"290",2000,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",23,1649319,"1.4"
"291",2000,"Connecticut","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,1756246,"Unreliable"
"292",2000,"Connecticut","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,1649319,"Unreliable"
"293",2000,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",27,403059,"6.7"
"294",2000,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",30,380541,"7.9"
"295",2000,"Delaware","D2",NA,NA,0,NA,NA
"296",2000,"Delaware","D4",NA,NA,0,NA,NA
"297",2000,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",25,302693,"8.3"
"298",2000,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",45,269366,"16.7"
"299",2000,"District of Columbia","D2",NA,NA,0,NA,NA
"300",2000,"District of Columbia","D4",NA,NA,0,NA,NA
"301",2000,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",259,8184663,"3.2"
"302",2000,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",656,7797715,"8.4"
"303",2000,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",147,8184663,"1.8"
"304",2000,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",143,7797715,"1.8"
"305",2000,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",22,8184663,"0.3"
"306",2000,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",35,7797715,"0.4"
"307",2000,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",128,4159340,"3.1"
"308",2000,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",212,4027113,"5.3"
"309",2000,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",41,4159340,"1.0"
"310",2000,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",39,4027113,"1.0"
"311",2000,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",12,4027113,"Unreliable"
"312",2000,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",27,608671,"4.4"
"313",2000,"Hawaii","D2",NA,NA,0,NA,NA
"314",2000,"Hawaii","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",11,602866,"Unreliable"
"315",2000,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",14,645293,"Unreliable"
"316",2000,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",22,648660,"3.4"
"317",2000,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",14,648660,"Unreliable"
"318",2000,"Idaho","D4",NA,NA,0,NA,NA
"319",2000,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",246,6338957,"3.9"
"320",2000,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",672,6080336,"11.1"
"321",2000,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",51,6338957,"0.8"
"322",2000,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",63,6080336,"1.0"
"323",2000,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,6338957,"Unreliable"
"324",2000,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",14,6080336,"Unreliable"
"325",2000,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",51,3098011,"1.6"
"326",2000,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",90,2982474,"3.0"
"327",2000,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",29,3098011,"0.9"
"328",2000,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",25,2982474,"0.8"
"329",2000,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",16,3098011,"Unreliable"
"330",2000,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",35,2982474,"1.2"
"331",2000,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",18,1490809,"Unreliable"
"332",2000,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",31,1435515,"2.2"
"333",2000,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",11,1490809,"Unreliable"
"334",2000,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",10,1435515,"Unreliable"
"335",2000,"Iowa","D4",NA,NA,0,NA,NA
"336",2000,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",24,1359944,"1.8"
"337",2000,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",44,1328474,"3.3"
"338",2000,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",13,1359944,"Unreliable"
"339",2000,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",23,1328474,"1.7"
"340",2000,"Kansas","D4",NA,NA,0,NA,NA
"341",2000,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",69,2066401,"3.3"
"342",2000,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",144,1975368,"7.3"
"343",2000,"Kentucky","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",23,2066401,"1.1"
"344",2000,"Kentucky","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",16,1975368,"Unreliable"
"345",2000,"Kentucky","D4",NA,NA,0,NA,NA
"346",2000,"Louisiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",66,2306073,"2.9"
"347",2000,"Louisiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",119,2162903,"5.5"
"348",2000,"Louisiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",19,2306073,"Unreliable"
"349",2000,"Louisiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",23,2162903,"1.1"
"350",2000,"Louisiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",11,2306073,"Unreliable"
"351",2000,"Louisiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",26,2162903,"1.2"
"352",2000,"Maine","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",19,654614,"Unreliable"
"353",2000,"Maine","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",37,620309,"6.0"
"354",2000,"Maine","D2",NA,NA,0,NA,NA
"355",2000,"Maine","D4",NA,NA,0,NA,NA
"356",2000,"Maryland","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",23,2738692,"0.8"
"357",2000,"Maryland","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",37,2557794,"1.4"
"358",2000,"Maryland","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",30,2738692,"1.1"
"359",2000,"Maryland","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",24,2557794,"0.9"
"360",2000,"Maryland","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",126,2738692,"4.6"
"361",2000,"Maryland","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",420,2557794,"16.4"
"362",2000,"Massachusetts","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",21,3290281,"0.6"
"363",2000,"Massachusetts","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",47,3058816,"1.5"
"364",2000,"Massachusetts","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",46,3290281,"1.4"
"365",2000,"Massachusetts","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",20,3058816,"0.7"
"366",2000,"Massachusetts","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",90,3290281,"2.7"
"367",2000,"Massachusetts","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",265,3058816,"8.7"
"368",2000,"Michigan","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",127,5065349,"2.5"
"369",2000,"Michigan","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",307,4873095,"6.3"
"370",2000,"Michigan","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",58,5065349,"1.1"
"371",2000,"Michigan","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",52,4873095,"1.1"
"372",2000,"Michigan","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",68,5065349,"1.3"
"373",2000,"Michigan","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",115,4873095,"2.4"
"374",2000,"Minnesota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",30,2483848,"1.2"
"375",2000,"Minnesota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",74,2435631,"3.0"
"376",2000,"Minnesota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",21,2483848,"0.8"
"377",2000,"Minnesota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",22,2435631,"0.9"
"378",2000,"Minnesota","D4",NA,NA,0,NA,NA
"379",2000,"Mississippi","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",44,1471104,"3.0"
"380",2000,"Mississippi","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",49,1373554,"3.6"
"381",2000,"Mississippi","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",14,1471104,"Unreliable"
"382",2000,"Mississippi","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",11,1373554,"Unreliable"
"383",2000,"Mississippi","D4",NA,NA,0,NA,NA
"384",2000,"Missouri","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",69,2875034,"2.4"
"385",2000,"Missouri","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",177,2720177,"6.5"
"386",2000,"Missouri","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",47,2875034,"1.6"
"387",2000,"Missouri","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",35,2720177,"1.3"
"388",2000,"Missouri","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",15,2875034,"Unreliable"
"389",2000,"Missouri","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,2720177,"Unreliable"
"390",2000,"Montana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",10,452715,"Unreliable"
"391",2000,"Montana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",15,449480,"Unreliable"
"392",2000,"Montana","D2",NA,NA,0,NA,NA
"393",2000,"Montana","D4",NA,NA,0,NA,NA
"394",2000,"Nebraska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",14,843351,"Unreliable"
"395",2000,"Nebraska","D2",NA,NA,0,NA,NA
"396",2000,"Nebraska","D4",NA,NA,0,NA,NA
"397",2000,"Nevada","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",61,980206,"6.2"
"398",2000,"Nevada","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",165,1018051,"16.2"
"399",2000,"Nevada","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",27,980206,"2.8"
"400",2000,"Nevada","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",36,1018051,"3.5"
"401",2000,"Nevada","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,980206,"2.0"
"402",2000,"Nevada","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",20,1018051,"2.0"
"403",2000,"New Hampshire","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",28,607687,"4.6"
"404",2000,"New Hampshire","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",12,628099,"Unreliable"
"405",2000,"New Hampshire","D4",NA,NA,0,NA,NA
"406",2000,"New Jersey","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",137,4331537,"3.2"
"407",2000,"New Jersey","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",430,4082813,"10.5"
"408",2000,"New Jersey","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",40,4331537,"0.9"
"409",2000,"New Jersey","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",47,4082813,"1.2"
"410",2000,"New Jersey","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,4331537,"0.5"
"411",2000,"New Jersey","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",30,4082813,"0.7"
"412",2000,"New Mexico","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",54,924729,"5.8"
"413",2000,"New Mexico","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",189,894317,"21.1"
"414",2000,"New Mexico","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",26,924729,"2.8"
"415",2000,"New Mexico","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",26,894317,"2.9"
"416",2000,"New Mexico","D4",NA,NA,0,NA,NA
"417",2000,"New York","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",205,9829709,"2.1"
"418",2000,"New York","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",522,9146748,"5.7"
"419",2000,"New York","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",37,9829709,"0.4"
"420",2000,"New York","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",45,9146748,"0.5"
"421",2000,"New York","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",13,9829709,"Unreliable"
"422",2000,"New York","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",29,9146748,"0.3"
"423",2000,"North Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",131,4106618,"3.2"
"424",2000,"North Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",245,3942695,"6.2"
"425",2000,"North Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",86,4106618,"2.1"
"426",2000,"North Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",57,3942695,"1.4"
"427",2000,"North Carolina","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",14,3942695,"Unreliable"
"428",2000,"Ohio","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",147,5840878,"2.5"
"429",2000,"Ohio","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",340,5512262,"6.2"
"430",2000,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",59,5840878,"1.0"
"431",2000,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",58,5512262,"1.1"
"432",2000,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",17,5840878,"Unreliable"
"433",2000,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",28,5512262,"0.5"
"434",2000,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",69,1754759,"3.9"
"435",2000,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",122,1695895,"7.2"
"436",2000,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",35,1754759,"2.0"
"437",2000,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",35,1695895,"2.1"
"438",2000,"Oklahoma","D4",NA,NA,0,NA,NA
"439",2000,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",53,1724849,"3.1"
"440",2000,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",158,1696550,"9.3"
"441",2000,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",34,1724849,"2.0"
"442",2000,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",20,1696550,"1.2"
"443",2000,"Oregon","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",18,1724849,"Unreliable"
"444",2000,"Oregon","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",18,1696550,"Unreliable"
"445",2000,"Pennsylvania","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",266,6351391,"4.2"
"446",2000,"Pennsylvania","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",712,5929663,"12.0"
"447",2000,"Pennsylvania","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",94,6351391,"1.5"
"448",2000,"Pennsylvania","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",76,5929663,"1.3"
"449",2000,"Pennsylvania","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",25,6351391,"0.4"
"450",2000,"Pennsylvania","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",52,5929663,"0.9"
"451",2000,"Rhode Island","D1",NA,NA,0,NA,NA
"452",2000,"Rhode Island","D2",NA,NA,0,NA,NA
"453",2000,"Rhode Island","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",23,544684,"4.2"
"454",2000,"Rhode Island","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",43,503635,"8.5"
"455",2000,"South Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",67,2063083,"3.2"
"456",2000,"South Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",149,1948929,"7.6"
"457",2000,"South Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",32,2063083,"1.6"
"458",2000,"South Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",23,1948929,"1.2"
"459",2000,"South Carolina","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",11,1948929,"Unreliable"
