"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	13	329412	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	12	358043	Unreliable
	"Alaska"	"02"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Female"	"F"	43	329412	13.1
	"Alaska"	"02"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Male"	"M"	63	358043	17.6
	"Alaska"	"02"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	41	337002	12.2
	"Alaska"	"02"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	68	361893	18.8
	"Alaska"	"02"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	12	337002	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	10	361893	Unreliable
	"Alaska"	"02"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Female"	"F"	48	337002	14.2
	"Alaska"	"02"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Male"	"M"	45	361893	12.4
	"Alaska"	"02"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	41	340603	12.0
	"Alaska"	"02"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	49	369628	13.3
	"Alaska"	"02"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Female"	"F"	38	340603	11.2
	"Alaska"	"02"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Male"	"M"	64	369628	17.3
	"Alaska"	"02"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	39	347526	11.2
	"Alaska"	"02"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	67	375192	17.9
	"Alaska"	"02"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Female"	"F"	61	347526	17.6
	"Alaska"	"02"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Male"	"M"	89	375192	23.7
	"Alaska"	"02"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	49	350211	14.0
	"Alaska"	"02"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	67	381238	17.6
	"Alaska"	"02"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Female"	"F"	74	350211	21.1
	"Alaska"	"02"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Male"	"M"	132	381238	34.6
	"Alaska"	"02"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	30	349564	8.6
	"Alaska"	"02"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	65	385568	16.9
	"Alaska"	"02"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Female"	"F"	58	349564	16.6
	"Alaska"	"02"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Male"	"M"	121	385568	31.4
	"Alaska"	"02"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	44	349436	12.6
	"Alaska"	"02"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	62	387296	16.0
	"Alaska"	"02"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Female"	"F"	255	349436	73.0
	"Alaska"	"02"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Male"	"M"	425	387296	109.7
	"Alaska"	"02"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	44	349407	12.6
	"Alaska"	"02"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	81	389025	20.8
	"Alaska"	"02"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Female"	"F"	295	349407	84.4
	"Alaska"	"02"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Male"	"M"	483	389025	124.2
	"Alaska"	"02"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	33	353762	9.3
	"Alaska"	"02"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	87	388132	22.4
	"Alaska"	"02"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	12	353762	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Female"	"F"	318	353762	89.9
	"Alaska"	"02"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Male"	"M"	520	388132	134.0
	"Alaska"	"02"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	52	353003	14.7
	"Alaska"	"02"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	90	386792	23.3
	"Alaska"	"02"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	11	353003	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Female"	"F"	256	353003	72.5
	"Alaska"	"02"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Male"	"M"	498	386792	128.8
	"Alaska"	"02"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	47	352865	13.3
	"Alaska"	"02"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	73	384573	19.0
	"Alaska"	"02"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Female"	"F"	314	352865	89.0
	"Alaska"	"02"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Male"	"M"	464	384573	120.7
	"Alaska"	"02"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	39	350127	11.1
	"Alaska"	"02"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	99	381418	26.0
	"Alaska"	"02"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	10	350127	Unreliable
	"Alaska"	"02"	"2019"	"2019"	"All other drug-induced causes"	"D9"	"Female"	"F"	356	350127	101.7
	"Alaska"	"02"	"2019"	"2019"	"All other drug-induced causes"	"D9"	"Male"	"M"	503	381418	131.9
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	85	2518299	3.4
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	322	2505524	12.9
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	55	2518299	2.2
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	64	2505524	2.6
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	19	2518299	Unreliable
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	20	2505524	0.8
	"Arizona"	"04"	"1999"	"1999"	"All other drug-induced causes"	"D9"	"Female"	"F"	191	2518299	7.6
	"Arizona"	"04"	"1999"	"1999"	"All other drug-induced causes"	"D9"	"Male"	"M"	381	2505524	15.2
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	93	2569575	3.6
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	345	2561057	13.5
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	58	2569575	2.3
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	36	2561057	1.4
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	17	2569575	Unreliable
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	16	2561057	Unreliable
	"Arizona"	"04"	"2000"	"2000"	"All other drug-induced causes"	"D9"	"Female"	"F"	167	2569575	6.5
	"Arizona"	"04"	"2000"	"2000"	"All other drug-induced causes"	"D9"	"Male"	"M"	316	2561057	12.3
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	121	2641676	4.6
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	348	2631801	13.2
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	45	2641676	1.7
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	36	2631801	1.4
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	16	2641676	Unreliable
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	30	2631801	1.1
	"Arizona"	"04"	"2001"	"2001"	"All other drug-induced causes"	"D9"	"Female"	"F"	163	2641676	6.2
	"Arizona"	"04"	"2001"	"2001"	"All other drug-induced causes"	"D9"	"Male"	"M"	320	2631801	12.2
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	141	2704217	5.2
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	375	2692038	13.9
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	60	2704217	2.2
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	53	2692038	2.0
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	27	2704217	1.0
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	25	2692038	0.9
	"Arizona"	"04"	"2002"	"2002"	"All other drug-induced causes"	"D9"	"Female"	"F"	201	2704217	7.4
	"Arizona"	"04"	"2002"	"2002"	"All other drug-induced causes"	"D9"	"Male"	"M"	339	2692038	12.6
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	168	2764077	6.1
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	384	2746287	14.0
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	64	2764077	2.3
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	44	2746287	1.6
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	24	2764077	0.9
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	34	2746287	1.2
	"Arizona"	"04"	"2003"	"2003"	"All other drug-induced causes"	"D9"	"Female"	"F"	185	2764077	6.7
	"Arizona"	"04"	"2003"	"2003"	"All other drug-induced causes"	"D9"	"Male"	"M"	419	2746287	15.3
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	169	2835606	6.0
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	419	2816798	14.9
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	71	2835606	2.5
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	55	2816798	2.0
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	42	2835606	1.5
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	35	2816798	1.2
	"Arizona"	"04"	"2004"	"2004"	"All other drug-induced causes"	"D9"	"Female"	"F"	207	2835606	7.3
	"Arizona"	"04"	"2004"	"2004"	"All other drug-induced causes"	"D9"	"Male"	"M"	414	2816798	14.7
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	214	2930811	7.3
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	425	2908266	14.6
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	69	2930811	2.4
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	54	2908266	1.9
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	52	2930811	1.8
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	38	2908266	1.3
	"Arizona"	"04"	"2005"	"2005"	"All other drug-induced causes"	"D9"	"Female"	"F"	247	2930811	8.4
	"Arizona"	"04"	"2005"	"2005"	"All other drug-induced causes"	"D9"	"Male"	"M"	480	2908266	16.5
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	237	3026134	7.8
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	499	3003007	16.6
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	77	3026134	2.5
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	59	3003007	2.0
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	40	3026134	1.3
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	42	3003007	1.4
	"Arizona"	"04"	"2006"	"2006"	"All other drug-induced causes"	"D9"	"Female"	"F"	252	3026134	8.3
	"Arizona"	"04"	"2006"	"2006"	"All other drug-induced causes"	"D9"	"Male"	"M"	490	3003007	16.3
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	247	3096998	8.0
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	529	3070683	17.2
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	99	3096998	3.2
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	82	3070683	2.7
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	31	3096998	1.0
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	41	3070683	1.3
	"Arizona"	"04"	"2007"	"2007"	"All other drug-induced causes"	"D9"	"Female"	"F"	206	3096998	6.7
	"Arizona"	"04"	"2007"	"2007"	"All other drug-induced causes"	"D9"	"Male"	"M"	453	3070683	14.8
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	239	3155278	7.6
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	432	3125084	13.8
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	89	3155278	2.8
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	69	3125084	2.2
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	29	3155278	0.9
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	30	3125084	1.0
	"Arizona"	"04"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Female"	"F"	227	3155278	7.2
	"Arizona"	"04"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Male"	"M"	400	3125084	12.8
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	300	3189908	9.4
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	526	3153246	16.7
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	98	3189908	3.1
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	82	3153246	2.6
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	38	3189908	1.2
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	37	3153246	1.2
	"Arizona"	"04"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Female"	"F"	249	3189908	7.8
	"Arizona"	"04"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Male"	"M"	429	3153246	13.6
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	365	3216194	11.3
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	589	3175823	18.5
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	86	3216194	2.7
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	82	3175823	2.6
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	59	3216194	1.8
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	42	3175823	1.3
	"Arizona"	"04"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Female"	"F"	2252	3216194	70.0
	"Arizona"	"04"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Male"	"M"	3505	3175823	110.4
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	341	3258634	10.5
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	574	3223871	17.8
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	122	3258634	3.7
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	64	3223871	2.0
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	58	3258634	1.8
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	34	3223871	1.1
	"Arizona"	"04"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Female"	"F"	2339	3258634	71.8
	"Arizona"	"04"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Male"	"M"	3712	3223871	115.1
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	366	3294772	11.1
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	604	3258483	18.5
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	82	3294772	2.5
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	89	3258483	2.7
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	68	3294772	2.1
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	71	3258483	2.2
	"Arizona"	"04"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Female"	"F"	2485	3294772	75.4
	"Arizona"	"04"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Male"	"M"	3903	3258483	119.8
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	393	3331505	11.8
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	651	3295119	19.8
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	84	3331505	2.5
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	86	3295119	2.6
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	72	3331505	2.2
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	53	3295119	1.6
	"Arizona"	"04"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Female"	"F"	2627	3331505	78.9
	"Arizona"	"04"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Male"	"M"	4232	3295119	128.4
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	373	3387637	11.0
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	653	3343847	19.5
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	101	3387637	3.0
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	78	3343847	2.3
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	60	3387637	1.8
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	58	3343847	1.7
	"Arizona"	"04"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Female"	"F"	2612	3387637	77.1
	"Arizona"	"04"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Male"	"M"	4300	3343847	128.6
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	403	3436575	11.7
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	696	3391490	20.5
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	102	3436575	3.0
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	78	3391490	2.3
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	60	3436575	1.7
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	48	3391490	1.4
	"Arizona"	"04"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Female"	"F"	2789	3436575	81.2
	"Arizona"	"04"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Male"	"M"	4613	3391490	136.0
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	396	3488176	11.4
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	875	3442895	25.4
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	88	3488176	2.5
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	57	3442895	1.7
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	52	3488176	1.5
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	57	3442895	1.7
	"Arizona"	"04"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Female"	"F"	3064	3488176	87.8
	"Arizona"	"04"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Male"	"M"	4982	3442895	144.7
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	439	3527969	12.4
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	1011	3488301	29.0
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	86	3527969	2.4
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	64	3488301	1.8
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	44	3527969	1.2
